area,bedrooms,bathrooms,latitude,longitude,location,price
6455,4,3,19.08465450823644,72.91451656535699,urban,48808932
1660,2,4,19.047719044704195,72.90392320747445,urban,10540172
6477,4,3,18.942505648925817,72.74448308600986,suburban,37270272
7541,2,4,18.995580437026728,72.77550497802167,suburban,40381659
2883,5,4,19.060296590670873,72.85782188835883,urban,23242082
6376,5,1,19.268634057200245,73.13171325087629,rural,26715957
4040,1,1,19.046426423462314,72.89685187201,urban,29047078
5135,2,3,19.055106859594115,72.84787183345499,urban,40593656
1595,1,2,19.20072518804019,72.79141319071913,suburban,3819977
6401,4,1,18.895981405930158,73.11975407559889,rural,18206696
8715,1,4,19.25103153851504,72.66972071423224,rural,21079453
1579,2,3,19.008346565173994,72.93940265675135,suburban,8428043
8870,4,3,19.06759657565304,72.8559025064897,urban,64013404
3347,4,2,18.882183732408155,73.17499129141927,rural,6700063
2460,5,3,19.29476405757791,72.57974477431415,rural,3589718
1973,4,1,19.095665744467535,72.86480829522534,urban,13817864
5388,4,4,18.935390238638824,72.7365058562273,suburban,23579334
5479,1,3,19.003853653471975,72.78489965616993,suburban,25956412
1712,4,3,19.154139858912046,72.7295682201767,suburban,1000000
6197,3,4,19.266117849730428,72.60903957993757,rural,21263896
9501,5,3,19.08080633765544,72.86343491391688,urban,75902215
919,5,3,19.16869359983837,72.78041456619258,suburban,8119004
4159,4,2,19.0916412274489,72.89737770277823,urban,32730825
5783,1,1,19.22357040366185,73.00397786687245,suburban,34191337
9970,5,3,18.986754111606928,72.93948080644873,suburban,48520893
1840,5,1,19.073768471032515,72.89452567126273,urban,8061419
5637,3,2,19.091015985125843,72.92298614201752,urban,45245873
5689,4,1,19.28336449598635,72.63353242801406,rural,25785479
1861,5,2,18.985592224342202,72.77992568471494,suburban,18286329
1091,5,1,19.181024195303014,73.00766099382652,suburban,11240818
1026,5,1,19.083105803855602,72.83861869689945,urban,21513482
8355,5,3,19.20816999537744,73.00947821653963,suburban,41133306
1792,1,1,19.180811815161558,72.77899143645477,suburban,6098887
2154,2,3,18.88480582513135,73.0916416562429,rural,4065330
687,3,3,19.077724519264102,72.92320342746936,urban,1000000
3258,1,1,19.22206573277328,72.81954275092157,suburban,22867381
9220,3,3,19.02675348157116,72.86948603485047,urban,70879367
9125,5,1,19.092213905288126,72.8748284781086,urban,67952576
6931,3,4,19.132718187356016,72.80810437624997,suburban,35162370
6537,4,3,19.077112828975892,72.89546800157429,urban,46797001
8994,4,4,19.057632542315062,72.84074600643437,urban,70165368
4682,2,4,18.946140235192743,72.74186381631841,suburban,20826762
7473,2,3,18.98392522976388,72.81950688973735,suburban,35605118
937,3,2,18.94929996219498,72.96421978896076,suburban,1000000
1332,1,2,18.93138155196167,72.7553362154179,suburban,5886747
9488,1,4,18.989311968963424,72.80864729850391,suburban,45131121
9251,5,4,19.037242521915953,72.83383936903789,urban,78895618
9453,1,1,19.036482867526406,72.85199053868648,urban,73824836
6294,2,4,19.188712341487005,72.74156698666621,suburban,24962470
4074,1,3,19.099148414781006,72.84229770956807,urban,34298985
4285,5,2,19.267655713719424,72.707901988359,rural,14904875
5720,4,2,18.969226735145863,73.01837230569069,suburban,29587001
8250,1,2,19.10606501972604,72.8785096761357,urban,61689097
7318,1,3,18.97846788953462,72.73395154338124,suburban,41836042
1184,2,1,19.29490116659134,73.07758736697674,rural,1000000
4733,3,3,19.108098291105286,72.84463236928994,urban,36796248
1077,4,3,19.07750158293105,72.89142792393588,urban,2156575
8507,3,2,18.814388284210377,73.04020153371748,rural,27008629
727,5,3,19.09660084958446,72.87313912747598,urban,8018801
2828,5,4,19.04411353598983,72.92590274120562,urban,19028628
3231,3,3,19.10513541552525,72.88555130611604,urban,26954171
9519,2,2,19.19621070928957,72.9432023456447,suburban,54447596
930,2,2,18.926363292095274,72.76285544902613,suburban,4720835
9755,2,3,19.19644585257354,72.76112137765612,suburban,40823908
2209,4,4,18.844898564416866,73.07010892962353,rural,6326530
6282,5,4,19.169610330599617,72.95651404223133,suburban,34959304
1734,5,2,19.28745080065645,73.11045729184502,rural,1493997
8993,5,4,19.173496690018062,73.00384553312036,suburban,57769790
5705,4,4,19.08177413838472,72.89787065841166,urban,38130782
1920,5,1,19.284346336192556,73.08069238288621,rural,1000000
1268,3,1,19.084227239436323,72.89839585490631,urban,6302070
6534,1,4,19.18412524615056,72.79934746549081,suburban,22892140
9135,4,4,19.04194876132061,72.83239908309902,urban,75466991
3604,1,1,19.16868780362262,72.81164796787482,suburban,22889632
4855,3,1,18.781740048574537,73.03872223333775,rural,4857012
3805,2,1,19.09177160884975,72.91372789807095,urban,23901387
2038,2,2,19.041495885119296,72.9183482028552,urban,10077357
1831,2,2,19.121787182145834,72.91837141089525,urban,14406272
8668,4,1,18.94745003685567,72.93673042572601,suburban,46476703
7439,2,1,19.117313521110756,72.85064242972268,urban,63975970
8761,4,1,18.99122859676829,72.82265231054429,suburban,47117789
6058,4,2,19.08233009222693,72.92387716679077,urban,45685051
6444,1,2,19.115234463528687,72.87829438908621,urban,46927116
7626,2,4,19.186933730305253,72.9690196820155,suburban,38981313
980,5,3,19.21277905954386,72.77274614189945,suburban,7065458
5763,2,4,19.032846540603444,72.89423834083547,urban,43947704
4594,2,3,18.986033509424427,72.95306958662802,suburban,23883187
6667,2,3,18.89845522485014,73.10495298116626,rural,18597582
3293,5,3,19.11090747731127,72.90957053999196,urban,20065789
3392,5,4,19.11566263353065,72.84193573775616,urban,28945357
1698,4,2,19.220045853239153,72.82661970675039,suburban,4988470
8511,5,2,19.03440387462108,72.92225331351716,urban,67155587
2872,4,2,19.068393565336592,72.85922694048783,urban,26187314
2392,1,2,19.009291253646904,72.94328179074405,suburban,17810917
6290,4,4,19.030708416639243,72.88713303752316,urban,49345525
2383,2,1,19.103464937219883,72.88780148669589,urban,15588766
5967,3,3,18.802013184793108,73.06748880560727,rural,20889845
1297,3,2,19.098099061692352,72.91051303903913,urban,11549056
8709,2,2,18.850748519515182,72.60460745900168,rural,33804919
8735,4,4,19.045852763392247,72.87513940176069,urban,60919663
654,2,3,19.258392597342745,72.6568952643818,rural,1000000
5462,5,2,19.007443792857337,72.73940872345229,suburban,25100184
4580,4,1,19.04842742800954,72.92725200506217,urban,45203711
8550,2,2,18.96839814839092,72.76911807828405,suburban,44895663
6447,5,3,18.847352054526656,72.69443270697748,rural,10155994
4820,5,1,19.101500125363046,72.91494484384434,urban,29431843
2392,4,4,19.15332038249983,72.95389752641393,suburban,17969227
9589,1,1,19.18562106998562,72.79984909343936,suburban,42011269
3924,1,3,19.223800758871633,72.99561199224947,suburban,18855943
9950,5,3,18.997214953150074,72.74618296468145,suburban,50284152
2515,1,1,19.052319183066405,72.85954072802447,urban,29155397
7173,5,2,19.07486256665034,72.90686433365346,urban,55220638
6532,1,3,19.21322222692053,72.76430529562485,suburban,29868996
5333,5,1,19.265577430642246,72.61653926753328,rural,18292972
9565,5,3,19.04829209052463,72.92271869716025,urban,79869242
1065,5,2,18.974714039058515,72.74825379805404,suburban,7194150
7912,5,2,19.119293671633653,72.84182793846378,urban,50198876
2518,3,1,18.971384537422946,72.93021550020599,suburban,17163160
2814,1,4,19.15410265046037,72.97496100710974,suburban,7337432
4912,5,4,19.17266545005665,72.98381871995085,suburban,18747179
4383,2,2,18.812520130324693,72.72016949176769,rural,9017906
8716,4,4,19.029821751213127,72.83460562607786,urban,68163694
7239,2,2,19.059885480198794,72.90048585038663,urban,62707014
9829,2,4,19.26265293391559,72.66885706062928,rural,18299984
8402,3,2,19.08503065503423,72.91699190071651,urban,65285622
1689,1,3,18.927677271656943,72.98816109643279,suburban,15083763
7656,3,1,18.95781243149668,72.99450312474221,suburban,37809832
7842,1,1,19.19969562988175,72.9768271402985,suburban,42179063
7384,5,4,19.03089973034469,72.87202156217674,urban,61659346
3657,3,1,19.06570243439056,72.90473039569468,urban,25991122
6020,4,4,19.145082535640743,72.78429245019923,suburban,34773541
2241,1,2,19.08631918663168,72.88221218314767,urban,18181396
4188,3,3,19.169495513240584,72.75249911997561,suburban,19888672
7985,4,1,19.2134711025346,72.75440011135503,suburban,48259810
5869,2,3,19.08795380417646,72.83215384332271,urban,44273871
6144,5,1,19.06473708622929,72.86889377067219,urban,56188056
9589,5,2,19.354232435515073,73.05475575601658,rural,26664407
4523,2,1,19.006761297741438,73.02256701511979,suburban,21570143
1216,3,1,19.19682137648285,72.7630454609523,suburban,4950762
4467,2,2,19.36117966406347,73.12178730030736,rural,16295819
7923,4,4,18.973163930655044,73.01676905241422,suburban,36362295
6950,1,4,19.284359313813663,73.15394412917286,rural,20997215
3715,3,2,19.089918121932214,72.86802641831399,urban,31570021
8325,1,4,18.895312479424696,72.63598926991145,rural,25263242
890,2,1,19.072733955434625,72.8423737389421,urban,17765401
3537,5,3,19.271922682973294,73.17490298750735,rural,9088806
732,1,2,18.901892746972152,72.57917332281352,rural,13300293
3631,1,1,19.096712874473575,72.84279832534611,urban,33133802
8134,5,2,19.150054914985162,72.94571822040653,suburban,35330371
733,1,3,19.16588688877404,72.8229220863805,suburban,1000000
1891,1,1,19.112065322606465,72.90730423334148,urban,19552423
9947,5,1,19.190301180396922,72.93625435141942,suburban,47428798
1389,5,3,19.079451780874827,72.877157601003,urban,14713563
8402,2,3,18.785890463452667,72.72637339596125,rural,20068732
1245,2,4,19.10512443911887,72.83406904746556,urban,8299868
927,1,1,18.990282793258512,72.72995148154803,suburban,2352369
1231,3,3,19.079117943340595,72.90230690260346,urban,16012782
1299,2,3,19.065037385250694,72.86848732466578,urban,10072119
7007,2,1,19.13232683521033,72.80869066515794,suburban,42478979
7525,3,4,18.944168235958326,72.9581638522263,suburban,33504820
9527,3,2,19.070041042362206,72.86229436282743,urban,77159636
8124,5,4,19.324086755627064,72.72577573536925,rural,25831866
8826,2,3,19.056064909355264,72.91493734618264,urban,61197720
5883,4,2,19.17143858176233,72.75006690082932,suburban,27272020
6707,4,2,18.995871117636877,72.76366751908832,suburban,33952532
3038,1,4,18.978398589808315,72.97465686768973,suburban,21312146
4218,2,2,19.057019051160797,72.88251516082721,urban,32209605
8732,4,3,19.022772938201065,73.02106643819748,suburban,55070031
3867,2,1,19.170344353982987,72.9338806002134,suburban,17844076
5508,2,1,19.027774266274417,72.8956867195092,urban,42487342
5729,4,1,19.0332524447524,72.89331021897598,urban,51323969
7888,2,4,19.066588776635044,72.89396284948498,urban,54475428
2915,3,1,19.039849732557332,72.83943829092078,urban,29044273
7671,1,1,19.050742404100987,72.86885113182232,urban,54713670
3449,5,1,19.051303095187997,72.83590153843764,urban,26915315
4761,4,2,18.993497190169336,72.75712390998703,suburban,25996643
5645,5,2,19.122332455501954,72.87129216609905,urban,40732516
3966,1,2,19.0592802355138,72.89706795276928,urban,43696591
3588,3,3,19.0671958789463,72.88953092687332,urban,29976762
1615,3,3,18.931371271943362,72.77778107714609,suburban,9106155
5078,3,3,19.10351665234273,72.9033076655183,urban,36861226
3090,3,1,19.17762314463908,72.82122796511032,suburban,9278249
7872,4,2,19.16373204210293,72.79602935835513,suburban,46241913
4073,4,3,19.213213521689397,72.96072166418375,suburban,20006677
3478,2,4,19.098095414263412,72.86113159024951,urban,29262987
9922,2,2,19.15114319631644,73.02566708469273,suburban,44469304
7813,1,1,19.102249762125496,72.89900549596919,urban,63028936
7522,2,2,19.33932889919752,72.59219150357248,rural,18508491
5475,1,1,18.95066218207385,73.00738138343232,suburban,18008794
5425,1,3,18.95469032969473,72.73843842006151,suburban,24930928
8547,1,1,19.244914489086213,73.05145192842656,rural,27812211
8590,3,1,19.134751881240135,72.81544262142138,suburban,46733152
8551,5,4,19.053218502955048,72.87550481071452,urban,69122274
5792,5,2,19.108161536953546,72.83953046740879,urban,45665064
7145,4,1,18.994263499369122,72.94362860202176,suburban,37067070
5903,1,4,19.370113007094577,73.15645367540273,rural,12177478
3930,3,4,19.356302019969856,72.70451497486619,rural,16602415
2495,2,4,18.953212879823273,73.02024153604246,suburban,12140554
6530,2,3,19.067404438687564,72.85719285127139,urban,47722754
4391,4,3,19.15179178183168,72.76246183124772,suburban,32131818
7645,4,1,18.979519288036684,72.99236404474269,suburban,45117571
8998,1,2,19.151698013733775,73.02443660579044,suburban,44724465
2602,1,3,19.19369546762874,72.74210307928988,suburban,10559449
3530,2,3,19.02539255655999,72.81230333640244,suburban,16820104
9024,2,1,19.31149605607488,72.71064672028369,rural,20568244
8607,2,1,18.943166586890314,72.7812531518527,suburban,47357610
742,2,3,19.0489346659113,72.89242011120999,urban,16051455
2384,5,1,19.1064388165531,72.91496381560128,urban,22964139
8515,1,4,19.27194785232089,73.05669205743608,rural,31949374
7247,1,1,18.825988584569522,72.64935052427417,rural,23360158
8994,2,4,19.02805286179818,72.86679732090704,urban,61414749
4830,3,3,19.1570148466085,72.74132187092556,suburban,31980982
8363,2,2,18.861564220346047,72.63312056283733,rural,22114230
3609,4,4,19.321587717618744,72.71311925069683,rural,11766510
2686,3,2,18.968616155146645,72.95774932426423,suburban,9441769
2050,4,3,19.035009158243316,72.85997884704148,urban,8754365
1146,3,1,19.222684291029623,72.77908151373829,suburban,2551123
6644,4,4,19.088922878898956,72.87614438097366,urban,53871069
5156,2,4,19.279326364964447,72.70677176388969,rural,15256167
9404,2,3,19.100892242277936,72.92001026529825,urban,75623647
1037,3,3,19.12630138565719,72.8210339588786,suburban,7977979
7072,4,1,19.189115553951957,72.73190897235679,suburban,36479259
734,5,2,19.16766871702497,72.79327354206026,suburban,2604103
7039,3,4,19.163863290894778,72.82623514598065,suburban,46598043
1874,3,2,19.110721020711825,72.85981967536907,urban,25412282
2409,1,4,19.016535984347865,72.73032386766461,suburban,13096133
9607,3,4,19.07886974967795,72.90861856872542,urban,67115604
7718,5,1,19.051234520739527,72.91184895398956,urban,62010275
580,2,4,19.309553771106025,72.67790964801783,rural,1000000
2583,4,4,19.188200015331297,72.98923844265877,suburban,7146338
2190,1,3,18.998526251286627,72.95818604461218,suburban,15930918
1256,4,1,19.001627629381726,72.95548250860402,suburban,3133351
3170,2,3,19.014968526332087,72.80067470114624,suburban,14006383
4251,3,4,19.144423499103123,72.9798849599888,suburban,26914381
9159,5,1,18.942596192037634,72.76678361946084,suburban,49132787
5761,1,4,19.32021520539731,72.72387265433012,rural,19199830
7352,5,1,18.95609520239439,72.78018781055806,suburban,46913143
1994,5,2,19.193154563089585,72.79912671203485,suburban,8792173
6240,5,2,18.984685639900942,72.99082178109175,suburban,34348880
9711,5,1,19.104548022995402,72.88086231587715,urban,82759351
8555,2,4,19.211938758824942,72.98374377184692,suburban,38235763
1401,5,1,18.7949820582503,73.03177330353364,rural,3038988
1172,5,4,19.060299246656925,72.8991086306362,urban,16142096
9130,2,2,19.027258621515383,72.89378524788046,urban,63202204
944,4,4,19.160636123592457,72.81791066209571,suburban,7634506
9657,2,3,19.047222873785078,72.86261299289477,urban,72264036
9155,3,2,18.894943011608092,72.6284013204062,rural,21750308
2698,2,3,19.11206408346416,72.85879982179442,urban,27443998
2787,4,2,19.07845533915315,72.89402576248563,urban,27729759
4508,3,2,18.83157185373194,72.62029592095763,rural,14546164
9604,3,3,19.03574733560713,72.84453110246918,urban,77145975
996,1,1,19.19943210495141,72.975367553391,suburban,2106557
1963,5,4,19.29431601876164,73.08350390201471,rural,6456442
7328,3,2,19.158332554265538,72.76401845994091,suburban,33029073
4753,3,4,18.950231108638423,72.74954000254257,suburban,28134929
993,4,2,19.062932346274955,72.8291396573237,urban,4821781
5565,3,4,19.03815324724513,72.83566870127888,urban,40978182
5930,4,2,19.027020502514887,72.89992197719009,urban,41223229
1926,5,1,19.12160667599364,72.82881682652989,urban,17560741
2293,1,2,19.014730939820453,73.01376758593499,suburban,9577451
3223,1,1,19.06647103964963,72.92697965174673,urban,26383207
1158,5,2,18.968637865821,72.99465990127494,suburban,3785792
5261,5,4,19.04827016300889,72.87651244097775,urban,38704965
8130,2,3,19.00435887014497,72.77675354697924,suburban,43199572
9241,3,2,19.06419591768517,72.86492100728886,urban,70362275
9334,3,2,19.055163062185184,72.83562289421653,urban,85643061
4850,3,1,19.203096706026244,72.7856545135712,suburban,27641950
707,4,4,19.209572723792157,72.80634026100982,suburban,5525501
4690,2,1,19.334146100781357,73.10262442305124,rural,18333111
2383,3,4,19.31173535115701,73.12213714517878,rural,11063229
3386,4,4,19.13822221076285,72.7692751762082,suburban,19396797
977,4,1,19.152055112353704,72.80644282935755,suburban,21272387
9453,1,3,19.110390237839045,72.84098096095505,urban,77273819
8881,4,4,19.102839652764708,72.84200661254228,urban,63392410
7354,5,3,18.897549243072735,72.59015897041175,rural,20108880
1255,4,1,19.045714404123355,72.84925560912785,urban,2243904
5431,5,3,19.0541880563381,72.86404117070944,urban,36252909
6224,5,4,19.036317801183873,72.87454542798831,urban,64498956
4650,1,1,19.065935036736388,72.89019338109154,urban,42173203
4560,1,3,18.93924823659313,72.95747202601359,suburban,13895793
5265,4,1,19.06313773701402,72.83172502810883,urban,41182450
4112,1,1,19.208107536412708,72.76427835600082,suburban,17740531
7053,1,3,19.050957194020263,72.85859894049891,urban,66940809
7878,3,4,19.207153154053113,73.00377132104067,suburban,28096015
2189,4,4,19.141734221627864,72.96630321525814,suburban,9467701
1816,4,4,19.071239136031664,72.83928701882859,urban,12911457
7630,4,4,19.129854747240106,72.79436647277099,suburban,36392283
3686,1,2,19.100504117846167,72.85557568140202,urban,29503556
6289,1,1,18.938254696904057,72.98943492893761,suburban,34812764
1645,5,1,18.96499424456754,72.95721739730325,suburban,6953892
4894,2,2,19.37062663923851,72.64322578316755,rural,11931864
8442,2,1,19.057031420629556,72.84365344941257,urban,59351579
8048,2,1,19.051818331318955,72.83327155197335,urban,56685920
1060,3,3,19.050508562797454,72.89600161005329,urban,11791749
2412,1,2,19.108060954739177,72.86243920176325,urban,21524029
2364,5,1,19.078246574854845,72.83187905969102,urban,10749830
796,5,1,19.03508008004245,72.88289241418934,urban,4614764
2909,2,2,18.941942308916527,72.8189012034946,suburban,12867640
8130,3,2,19.37156370017752,73.13851888180628,rural,20421443
1961,3,3,19.054517426716583,72.92249162324714,urban,14990746
4792,2,3,19.259148153961227,72.6615638927014,rural,1000000
2768,2,4,19.29950582479534,73.06318702804494,rural,12561957
1494,1,4,18.890811352074635,72.63738479684753,rural,2362539
7054,3,3,18.888278580211022,73.13195039459399,rural,34141601
507,5,1,18.939062455842887,72.81901646074803,suburban,6886430
3015,2,2,18.956522005384656,72.98396158413895,suburban,16789038
1917,1,3,18.928487985819874,72.96192718098048,suburban,4700739
2816,5,4,19.016592868256314,72.74072517667808,suburban,12978806
7858,3,2,19.304145118850425,73.15085502050152,rural,25927465
4432,2,4,19.081222623273938,72.92230005119238,urban,33207873
6704,2,1,19.039026521701057,72.92699676718817,urban,47397655
1787,1,1,19.141443287706274,72.97571759619859,suburban,17902606
1618,1,4,18.998808635055738,72.99088319710475,suburban,9883513
9244,3,2,19.367112016802878,73.06964331858484,rural,30115067
8137,2,4,19.11235637299212,72.90418361866274,urban,60841277
1160,1,2,19.193172193098757,72.94233584506027,suburban,11460640
9407,2,3,19.06207662913297,72.92708886473298,urban,68987741
7422,3,4,19.326687431753815,73.15308396117025,rural,26794231
8604,2,4,19.085423834274483,72.89933190541154,urban,63852307
6837,5,2,18.836377425644397,72.72002021140281,rural,28716708
3029,2,3,19.057641751877846,72.89909732080724,urban,30589952
4470,4,2,19.083617320082954,72.88874888027,urban,33695982
3907,4,2,19.11069815812171,72.88023071389081,urban,42730487
9546,3,4,19.04782771998061,72.82894396768448,urban,74057612
7916,3,4,19.141949753349113,72.93075790913323,suburban,49651332
5260,3,2,19.089499719116567,72.84284189561369,urban,35379370
2397,5,1,19.01780767702326,73.02478545866758,suburban,16630500
6864,5,1,19.089702351228226,72.83855663936545,urban,55774100
8964,2,1,18.802771905185466,73.1085820539379,rural,22581358
4587,1,4,19.083569219571608,72.83163821232732,urban,40054682
9964,4,4,19.123247111013942,72.91029654991435,urban,83485581
4874,4,3,19.152077691745426,72.96959118920984,suburban,28473153
8107,4,4,18.79677587419347,73.08089515467401,rural,25647493
4519,2,3,18.893796672529444,73.06003544861977,rural,13920684
1315,2,4,18.787391784798572,72.68261100695118,rural,4895958
7755,3,1,19.07769976309126,72.90742399218729,urban,63579002
1422,1,1,19.266290747292018,72.66184339609258,rural,5851289
5367,3,2,18.993260473048377,72.75181469971332,suburban,30274374
1764,2,2,18.85890937343554,72.60926725301128,rural,1032822
4224,5,3,19.044715279471237,72.86922721794157,urban,39517106
3222,3,3,18.798671324568105,73.09621065236668,rural,11126158
5855,2,2,19.156596214931035,72.9336558561562,suburban,31643970
3050,2,3,18.985827910785392,72.9630467028389,suburban,14516209
5819,5,4,18.971437732952058,72.76498446029059,suburban,35810414
7186,5,1,19.179162593039365,72.75073543306284,suburban,26802118
2173,5,2,19.16113859717827,72.81922148465078,suburban,12458903
5087,1,2,19.09026207005224,72.89859160731633,urban,36862366
5853,2,4,19.201669600652025,72.98899634217068,suburban,27012835
7357,5,3,18.92753303057406,72.7549342589931,suburban,36652558
2166,1,2,19.169967537152193,73.01817774990909,suburban,4882450
5011,4,2,19.10061279904456,72.83639312437325,urban,37778769
6672,4,4,18.833381494182028,72.6774174897691,rural,13790401
1884,4,1,18.969178589069188,72.81658104932883,suburban,12461667
4903,2,2,19.07112584399052,72.90534434919836,urban,42601961
4454,1,2,18.97573617290095,72.77958378324006,suburban,27024004
6805,1,4,19.09285878901529,72.92688543786335,urban,54560915
8752,4,2,19.061195270074506,72.89653565687651,urban,64995801
7738,3,2,19.00927414441503,73.0081560757235,suburban,33597274
7481,4,1,18.95341793149075,72.81579492350622,suburban,34976688
6526,2,2,19.120261060344003,72.86470914821355,urban,48299242
7109,4,4,19.083731588443754,72.91658869701419,urban,52568735
9164,4,1,18.851803401421147,72.63782549900834,rural,38552569
1458,1,1,19.090925496774958,72.88525003591191,urban,14992225
9224,4,1,19.066594422293356,72.88164793648302,urban,74174013
993,5,3,19.3567164022695,72.59808449814898,rural,3670740
7542,5,4,19.06741076069227,72.90629725518735,urban,57052516
581,3,3,18.98721436528104,72.99410686974507,suburban,4229362
7499,2,2,19.056002466695652,72.87298782784563,urban,60920973
3470,2,1,18.942963824072198,73.0189752808161,suburban,21431767
511,1,3,19.0716214809826,72.87105055581537,urban,6339089
8324,2,2,18.85264770541876,72.58120614986937,rural,26473722
1261,3,3,18.942992331180083,72.9940937073981,suburban,4238690
3685,5,1,19.19556568010938,72.99240591646985,suburban,11614188
525,1,2,19.23716727824227,73.06389613399445,rural,6587867
2306,5,1,18.87040760406344,73.16432284352332,rural,3116415
7151,3,1,19.02610271335696,72.89758359629246,urban,51800164
6164,1,3,19.303019595689452,72.68013584662269,rural,12192561
5654,4,4,19.04587462324253,72.84385939183275,urban,46295145
6324,2,2,18.967714585557985,72.75074459794924,suburban,28659770
4159,3,2,19.095772313422756,72.9176824258555,urban,40086915
2025,1,4,18.963841397865547,73.0052647625973,suburban,17033829
1260,5,2,19.03349385219506,72.8642387801243,urban,13843364
1094,1,3,19.196900692487237,72.99630985893151,suburban,1381777
7692,4,2,18.96300215802334,72.96882844609931,suburban,48705164
1555,3,3,19.041306791164075,72.90900223383484,urban,19066706
3583,1,2,18.989406953423497,72.94310100090223,suburban,14400923
4175,3,3,18.77846037570559,73.1211834143811,rural,12898269
6457,3,4,18.99914374619897,72.79049202309085,suburban,34860716
5755,5,2,19.015158428358664,73.00387542943987,suburban,33220437
9911,2,3,18.777764808295313,72.71756054219793,rural,28687764
4728,4,1,18.994278395435593,72.96048505857462,suburban,24792327
4681,1,1,19.124630017694475,72.92579892369088,urban,49816963
2330,2,1,19.212482960873796,72.81862199133548,suburban,14350495
3895,5,2,19.089461399313283,72.84057754459543,urban,28473331
1703,2,3,19.152175775724647,72.99662241314982,suburban,6765703
3310,3,1,18.79878694310353,73.10927453615884,rural,17498638
3592,3,2,19.094420901286124,72.90547225492331,urban,27098045
3544,4,3,19.143058578123544,73.00168376595514,suburban,14544650
6571,1,1,18.987624137907765,72.93547129648759,suburban,33109092
7772,1,1,19.035342009753464,72.9190135603717,urban,57833930
5173,5,2,18.963902969373937,72.72867181448818,suburban,34266889
4014,4,3,19.193960056386565,72.73125700116749,suburban,29111902
6692,1,2,19.03563226484901,72.89109765767216,urban,49576046
644,3,1,19.280914875014805,72.68674135494348,rural,5373236
8007,4,2,19.10141093361033,72.87623946330125,urban,61953782
5357,2,2,18.918499490392556,73.05644235162708,rural,11479005
1877,4,1,19.074719660156628,72.8774249841565,urban,25659763
3646,4,1,19.023526663677675,73.0220356270017,suburban,29098611
5524,1,3,19.02797271669854,72.89783351941756,urban,44224745
1293,5,3,19.03313515119175,72.89981704248753,urban,9649503
6256,5,1,19.331223872124166,72.57996152538922,rural,13126011
4914,1,1,19.01156727084438,72.93688692726454,suburban,28190762
1610,1,4,18.804450019712178,72.61991778952584,rural,9543404
6172,1,4,18.995081395998422,73.00801024531948,suburban,31889079
4553,5,3,18.79041801613725,72.71992545367857,rural,19540336
4437,1,2,18.8798966712746,73.05487895098256,rural,11078286
4463,2,1,19.215587803177254,72.75128739606167,suburban,19426014
5442,2,1,18.990642934510507,72.9466304594889,suburban,29202369
6397,3,2,19.242064045149366,73.16318208909031,rural,8356817
9474,2,3,19.0848854955697,72.91148214680965,urban,70506989
1616,4,4,18.8258700122908,73.07333588873574,rural,9209653
2250,3,3,19.143305419112465,72.78129367581012,suburban,1000000
4527,2,2,19.19130365073269,72.8107771158886,suburban,16932205
6245,4,1,19.09604625869283,72.91685112545314,urban,48587036
5564,2,4,19.13470309875869,72.74784906654979,suburban,22892617
6438,4,2,19.030456980890804,72.92760759552012,urban,48296571
3897,1,1,18.880903352576265,72.69594181786864,rural,1000000
8765,4,3,19.025136460783866,73.0162906325994,suburban,48821891
1859,1,4,19.07815915003084,72.89005595196178,urban,21257893
9783,4,1,19.344663769369944,73.06523091698313,rural,21352688
5353,4,1,19.137766088104215,72.9981235167889,suburban,29351735
2441,2,1,19.238753940252984,73.04520542012229,rural,5859028
3648,4,1,19.0306400422343,72.8464390509289,urban,31992031
8433,2,1,19.145019213638466,72.97582474627313,suburban,50209209
9936,4,3,18.97844771444304,72.77558242117206,suburban,45825004
1785,5,2,18.931400780525916,72.97807472163663,suburban,17033478
6974,3,4,19.05187034130509,72.89116572115041,urban,63454457
1270,2,3,19.120291711152543,72.90416549117738,urban,2612424
2343,2,4,19.256915394783256,73.16169561959532,rural,11082536
573,1,1,19.013205513876365,72.7564197584421,suburban,1000000
2160,5,2,19.299709498599515,72.68266530288629,rural,10283140
4849,1,1,19.102858358468335,72.91056837587082,urban,33396620
7602,5,3,19.26079685020411,73.06364571768793,rural,21198578
8500,5,3,19.207146931910337,72.93542680720468,suburban,41599769
9511,4,4,18.93372770390444,72.98385041677899,suburban,44444253
4318,1,1,19.052955275985628,72.83883864741054,urban,37052336
831,3,1,18.887107464387586,72.60593269857618,rural,3976092
1921,5,2,18.9976176365148,72.77600492373746,suburban,14439333
8012,5,2,19.1509982165917,72.74986728434632,suburban,40311728
7390,2,1,19.09363694173797,72.91387686475747,urban,55559568
5431,4,4,19.128641565370504,72.77472665203966,suburban,31345390
6525,3,2,19.358690458429866,73.04760412824317,rural,14811851
4908,5,1,19.033855579169515,72.9111934083809,urban,37189166
5613,2,1,18.940263365218037,72.77934146851244,suburban,32877728
8919,1,1,19.03621981492574,72.89013581194764,urban,69785332
3381,5,3,19.373392877882445,73.15352961158591,rural,15641803
3365,2,4,18.863304517855596,72.57991816217803,rural,1000000
3075,1,1,19.059565282156406,72.90254910288684,urban,31466179
6685,4,1,19.06925229194389,72.89374556701759,urban,57451497
9156,1,1,19.22300538567702,72.95234515552673,suburban,50212296
